timestamp_utc,asset_id,vibration_mm_s,bearing_temp_c,motor_current_a,flow_l_min,quality_flag
2026-09-20T07:43:00Z,DEMO-PUMP-04,2.02,45.6,7.84,99.4,ok
2026-09-20T07:44:00Z,DEMO-FAN-01,2.69,40.0,4.27,,ok
2026-09-20T07:44:00Z,DEMO-PUMP-03,2.79,45.0,8.06,100.8,ok
2026-09-20T07:44:00Z,DEMO-PUMP-04,1.95,44.7,8.15,98.1,ok
2026-09-20T07:45:00Z,DEMO-FAN-01,2.92,39.6,4.02,,ok
2026-09-20T07:45:00Z,DEMO-PUMP-03,2.69,45.8,7.90,99.0,ok
2026-09-20T07:45:00Z,DEMO-PUMP-04,1.99,46.8,8.10,100.9,ok
2026-09-20T07:46:00Z,DEMO-FAN-01,2.69,38.2,4.38,,ok
2026-09-20T07:46:00Z,DEMO-PUMP-03,2.61,45.6,8.09,100.2,ok
2026-09-20T07:46:00Z,DEMO-PUMP-04,2.04,44.5,7.84,100.1,ok
2026-09-20T07:47:00Z,DEMO-FAN-01,2.86,38.6,4.19,,ok
2026-09-20T07:47:00Z,DEMO-PUMP-03,2.83,44.4,8.10,101.4,ok
2026-09-20T07:47:00Z,DEMO-PUMP-04,1.87,45.9,8.11,101.2,ok
2026-09-20T07:48:00Z,DEMO-FAN-01,2.93,38.9,4.27,,ok
2026-09-20T07:48:00Z,DEMO-PUMP-03,2.61,44.9,7.87,99.7,ok
2026-09-20T07:48:00Z,DEMO-PUMP-04,1.94,44.2,7.97,100.9,ok
2026-09-20T07:49:00Z,DEMO-FAN-01,2.71,38.5,4.26,,ok
2026-09-20T07:49:00Z,DEMO-PUMP-03,2.70,46.1,8.00,101.5,ok
2026-09-20T07:49:00Z,DEMO-PUMP-04,2.10,46.3,7.99,99.4,ok
2026-09-20T07:50:00Z,DEMO-FAN-01,2.64,40.2,4.13,,ok
2026-09-20T07:50:00Z,DEMO-PUMP-03,2.87,45.6,8.09,99.5,ok
2026-09-20T07:50:00Z,DEMO-PUMP-04,2.05,44.0,8.10,99.0,ok
2026-09-20T07:51:00Z,DEMO-FAN-01,2.80,40.7,4.08,,ok
2026-09-20T07:51:00Z,DEMO-PUMP-03,2.78,45.8,8.07,98.7,ok
2026-09-20T07:51:00Z,DEMO-PUMP-04,2.17,46.5,7.84,101.3,ok
2026-09-20T07:52:00Z,DEMO-FAN-01,2.59,39.7,4.06,,ok
2026-09-20T07:52:00Z,DEMO-PUMP-03,2.85,44.3,7.98,99.4,ok
2026-09-20T07:52:00Z,DEMO-PUMP-04,1.94,44.3,8.07,98.3,ok
2026-09-20T07:53:00Z,DEMO-FAN-01,2.97,39.3,4.12,,ok
2026-09-20T07:53:00Z,DEMO-PUMP-03,2.63,46.3,8.17,99.9,ok
2026-09-20T07:53:00Z,DEMO-PUMP-04,2.00,46.4,7.90,98.6,ok
2026-09-20T07:54:00Z,DEMO-FAN-01,2.97,38.8,4.17,,ok
2026-09-20T07:54:00Z,DEMO-PUMP-03,2.89,45.9,7.93,99.7,ok
2026-09-20T07:54:00Z,DEMO-PUMP-04,1.81,46.6,7.82,100.3,ok
2026-09-20T07:55:00Z,DEMO-FAN-01,2.99,40.9,4.10,,ok
2026-09-20T07:55:00Z,DEMO-PUMP-03,2.85,44.7,7.92,98.7,ok
2026-09-20T07:55:00Z,DEMO-PUMP-04,2.03,45.9,8.15,98.0,ok
2026-09-20T07:56:00Z,DEMO-FAN-01,2.91,39.7,4.07,,ok
2026-09-20T07:56:00Z,DEMO-PUMP-03,2.85,46.8,7.97,99.8,ok
2026-09-20T07:56:00Z,DEMO-PUMP-04,2.01,46.5,8.09,98.6,ok
2026-09-20T07:57:00Z,DEMO-FAN-01,2.92,39.1,4.36,,ok
2026-09-20T07:57:00Z,DEMO-PUMP-03,2.64,44.6,8.16,101.7,ok
2026-09-20T07:57:00Z,DEMO-PUMP-04,1.83,44.9,8.10,99.5,ok
2026-09-20T07:58:00Z,DEMO-FAN-01,2.74,40.8,4.24,,ok
2026-09-20T07:58:00Z,DEMO-PUMP-03,2.72,45.6,8.02,101.2,ok
2026-09-20T07:58:00Z,DEMO-PUMP-04,1.97,46.4,7.92,98.8,ok
2026-09-20T07:59:00Z,DEMO-FAN-01,2.59,40.1,4.14,,ok
2026-09-20T07:59:00Z,DEMO-PUMP-03,2.67,44.6,8.04,99.9,ok
2026-09-20T07:59:00Z,DEMO-PUMP-04,1.80,44.2,7.97,98.7,ok
