timestamp_utc,asset_id,vibration_mm_s,bearing_temp_c,motor_current_a,flow_l_min,quality_flag
2026-09-20T07:46:00Z,DEMO-FAN-01,2.92,38.8,4.10,,ok
2026-09-20T07:46:00Z,DEMO-PUMP-03,6.36,,8.95,63.7,partial
2026-09-20T07:46:00Z,DEMO-PUMP-04,2.04,45.4,7.84,101.4,ok
2026-09-20T07:47:00Z,DEMO-FAN-01,2.53,40.2,4.08,,ok
2026-09-20T07:47:00Z,DEMO-PUMP-03,5.69,,9.48,61.7,partial
2026-09-20T07:47:00Z,DEMO-PUMP-04,2.19,45.0,7.89,100.0,ok
2026-09-20T07:48:00Z,DEMO-FAN-01,2.82,39.4,4.14,,ok
2026-09-20T07:48:00Z,DEMO-PUMP-03,5.53,,9.39,64.4,partial
2026-09-20T07:48:00Z,DEMO-PUMP-04,2.01,44.5,8.15,101.3,ok
2026-09-20T07:49:00Z,DEMO-FAN-01,2.62,39.0,4.19,,ok
2026-09-20T07:49:00Z,DEMO-PUMP-03,5.68,,8.95,64.1,partial
2026-09-20T07:49:00Z,DEMO-PUMP-04,2.16,46.1,8.06,100.1,ok
2026-09-20T07:50:00Z,DEMO-FAN-01,2.84,38.3,4.20,,ok
2026-09-20T07:50:00Z,DEMO-PUMP-03,6.04,,9.45,60.0,partial
2026-09-20T07:50:00Z,DEMO-PUMP-04,1.93,44.9,7.90,101.9,ok
2026-09-20T07:51:00Z,DEMO-FAN-01,2.69,39.9,4.03,,ok
2026-09-20T07:51:00Z,DEMO-PUMP-03,6.24,,9.23,62.4,partial
2026-09-20T07:51:00Z,DEMO-PUMP-04,2.11,46.6,7.83,102.0,ok
2026-09-20T07:52:00Z,DEMO-FAN-01,2.68,40.7,4.00,,ok
2026-09-20T07:52:00Z,DEMO-PUMP-03,6.48,,9.14,67.9,partial
2026-09-20T07:52:00Z,DEMO-PUMP-04,2.04,45.8,7.98,100.7,ok
2026-09-20T07:53:00Z,DEMO-FAN-01,2.58,38.6,4.17,,ok
2026-09-20T07:53:00Z,DEMO-PUMP-03,6.17,,9.25,65.9,partial
2026-09-20T07:53:00Z,DEMO-PUMP-04,1.86,46.7,8.19,100.9,ok
2026-09-20T07:54:00Z,DEMO-FAN-01,2.58,40.6,4.29,,ok
2026-09-20T07:54:00Z,DEMO-PUMP-03,5.82,,9.24,64.8,partial
2026-09-20T07:54:00Z,DEMO-PUMP-04,1.85,44.4,7.99,101.2,ok
2026-09-20T07:55:00Z,DEMO-FAN-01,2.62,39.1,4.36,,ok
2026-09-20T07:55:00Z,DEMO-PUMP-03,6.07,,9.49,62.6,partial
2026-09-20T07:55:00Z,DEMO-PUMP-04,2.16,46.4,7.92,101.4,ok
2026-09-20T07:56:00Z,DEMO-FAN-01,2.82,39.5,4.29,,ok
2026-09-20T07:56:00Z,DEMO-PUMP-03,5.89,,9.16,66.7,partial
2026-09-20T07:56:00Z,DEMO-PUMP-04,1.84,46.9,7.86,100.5,ok
2026-09-20T07:57:00Z,DEMO-FAN-01,2.85,40.8,4.25,,ok
2026-09-20T07:57:00Z,DEMO-PUMP-03,6.13,,9.30,63.1,partial
2026-09-20T07:57:00Z,DEMO-PUMP-04,2.08,46.7,7.96,100.8,ok
2026-09-20T07:58:00Z,DEMO-FAN-01,2.61,39.9,4.10,,ok
2026-09-20T07:58:00Z,DEMO-PUMP-03,6.50,,9.49,60.8,partial
2026-09-20T07:58:00Z,DEMO-PUMP-04,1.81,46.8,7.93,101.5,ok
2026-09-20T07:59:00Z,DEMO-FAN-01,2.78,40.9,4.21,,ok
2026-09-20T07:59:00Z,DEMO-PUMP-03,6.06,,8.99,62.9,partial
2026-09-20T07:59:00Z,DEMO-PUMP-04,2.14,45.4,7.92,98.6,ok
