timestamp_utc,asset_id,vibration_mm_s,bearing_temp_c,motor_current_a,flow_l_min,quality_flag
2026-09-20T07:43:00Z,DEMO-PUMP-04,1.97,46.8,8.09,101.5,ok
2026-09-20T07:44:00Z,DEMO-FAN-01,2.60,39.3,4.36,,ok
2026-09-20T07:44:00Z,DEMO-PUMP-03,6.05,64.3,8.95,63.2,ok
2026-09-20T07:44:00Z,DEMO-PUMP-04,1.94,44.6,7.90,98.5,ok
2026-09-20T07:45:00Z,DEMO-FAN-01,2.66,38.9,4.31,,ok
2026-09-20T07:45:00Z,DEMO-PUMP-03,6.45,66.6,9.10,66.2,ok
2026-09-20T07:45:00Z,DEMO-PUMP-04,1.95,44.3,7.98,98.6,ok
2026-09-20T07:46:00Z,DEMO-FAN-01,2.56,40.1,4.39,,ok
2026-09-20T07:46:00Z,DEMO-PUMP-03,5.70,69.5,8.89,67.6,ok
2026-09-20T07:46:00Z,DEMO-PUMP-04,1.84,46.3,8.08,101.6,ok
2026-09-20T07:47:00Z,DEMO-FAN-01,2.87,39.1,4.29,,ok
2026-09-20T07:47:00Z,DEMO-PUMP-03,6.03,68.9,9.40,60.8,ok
2026-09-20T07:47:00Z,DEMO-PUMP-04,1.87,45.9,8.01,98.6,ok
2026-09-20T07:48:00Z,DEMO-FAN-01,2.82,40.1,4.39,,ok
2026-09-20T07:48:00Z,DEMO-PUMP-03,5.96,64.8,9.33,64.7,ok
2026-09-20T07:48:00Z,DEMO-PUMP-04,1.93,45.6,7.82,98.6,ok
2026-09-20T07:49:00Z,DEMO-FAN-01,2.84,41.0,4.15,,ok
2026-09-20T07:49:00Z,DEMO-PUMP-03,6.40,69.1,9.50,67.1,ok
2026-09-20T07:49:00Z,DEMO-PUMP-04,2.20,46.6,8.04,102.0,ok
2026-09-20T07:50:00Z,DEMO-FAN-01,2.76,39.6,4.33,,ok
2026-09-20T07:50:00Z,DEMO-PUMP-03,5.68,67.4,9.03,60.5,ok
2026-09-20T07:50:00Z,DEMO-PUMP-04,2.20,44.0,7.87,98.7,ok
2026-09-20T07:51:00Z,DEMO-FAN-01,2.75,40.2,4.39,,ok
2026-09-20T07:51:00Z,DEMO-PUMP-03,6.24,67.8,9.56,63.2,ok
2026-09-20T07:51:00Z,DEMO-PUMP-04,1.94,46.0,7.96,101.0,ok
2026-09-20T07:52:00Z,DEMO-FAN-01,2.50,40.6,4.12,,ok
2026-09-20T07:52:00Z,DEMO-PUMP-03,6.05,69.7,9.41,64.1,ok
2026-09-20T07:52:00Z,DEMO-PUMP-04,2.07,47.0,7.84,98.3,ok
2026-09-20T07:53:00Z,DEMO-FAN-01,2.71,38.8,4.40,,ok
2026-09-20T07:53:00Z,DEMO-PUMP-03,6.48,68.7,9.21,63.9,ok
2026-09-20T07:53:00Z,DEMO-PUMP-04,2.08,44.0,7.94,99.8,ok
2026-09-20T07:54:00Z,DEMO-FAN-01,2.68,40.5,4.09,,ok
2026-09-20T07:54:00Z,DEMO-PUMP-03,6.13,64.7,9.20,62.3,ok
2026-09-20T07:54:00Z,DEMO-PUMP-04,2.13,46.7,7.95,99.6,ok
2026-09-20T07:55:00Z,DEMO-FAN-01,2.83,38.5,4.26,,ok
2026-09-20T07:55:00Z,DEMO-PUMP-03,5.64,66.2,8.81,67.2,ok
2026-09-20T07:55:00Z,DEMO-PUMP-04,2.09,44.1,7.86,101.1,ok
2026-09-20T07:56:00Z,DEMO-FAN-01,2.56,40.9,4.17,,ok
2026-09-20T07:56:00Z,DEMO-PUMP-03,6.08,67.8,9.33,65.3,ok
2026-09-20T07:56:00Z,DEMO-PUMP-04,1.87,46.1,8.05,98.8,ok
2026-09-20T07:57:00Z,DEMO-FAN-01,2.80,38.4,4.06,,ok
2026-09-20T07:57:00Z,DEMO-PUMP-03,6.37,64.9,9.07,65.2,ok
2026-09-20T07:57:00Z,DEMO-PUMP-04,1.98,44.2,7.88,98.9,ok
2026-09-20T07:58:00Z,DEMO-FAN-01,2.80,38.5,4.04,,ok
2026-09-20T07:58:00Z,DEMO-PUMP-03,6.00,65.5,8.86,68.4,ok
2026-09-20T07:58:00Z,DEMO-PUMP-04,1.83,44.2,7.85,100.6,ok
2026-09-20T07:59:00Z,DEMO-FAN-01,3.00,40.3,4.34,,ok
2026-09-20T07:59:00Z,DEMO-PUMP-03,5.58,66.6,9.25,69.1,ok
2026-09-20T07:59:00Z,DEMO-PUMP-04,1.98,46.4,7.93,100.5,ok
